id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1275110964497543169,1275110964497543169,1592845119000,2020-06-22,12:58:39,EDT,758819021219168256,childrenneedus_,MEG,,Child abuse during #COVID19. It’s complicated. Some families that are over-monitored are feeling relief while those w/real violence in the home may not be picked up. H/t @csgreeley https://www.themarshallproject.org/2020/06/15/is-child-abuse-really-rising-during-the-pandemic …,['csgreeley'],['https://www.themarshallproject.org/2020/06/15/is-child-abuse-really-rising-during-the-pandemic'],[],0,0,0,['#covid19'],[],https://twitter.com/ChildrenNeedUs_/status/1275110964497543169,False,,0,,,,,,,"[{'user_id': '758819021219168256', 'username': 'ChildrenNeedUs_'}, {'user_id': '635054405', 'username': 'csgreeley'}]",,,,
1275110963633676288,1275110963633676288,1592845118000,2020-06-22,12:58:38,EDT,1245752465234026496,kemmyb4,Naijafootball.com,,"Osimhen good enough for Barcelona or Real Madrid 
 http://naijafootball.com/2020/06/22/osimhen-good-enough-for-barcelona-or-real-madrid-justice-christopher/ …
#leeminhoo #LOfficielLIVExGulf #COVID19  pic.twitter.com/GFy1RqIa7Y",[],['http://naijafootball.com/2020/06/22/osimhen-good-enough-for-barcelona-or-real-madrid-justice-christopher/'],"['https://pbs.twimg.com/media/EbIZ77BX0AYVsY9.jpg', 'https://pbs.twimg.com/media/EbIaeZ5X0AANtYR.jpg']",0,0,0,"['#leeminhoo', '#lofficiellivexgulf', '#covid19']",[],https://twitter.com/kemmyb4/status/1275110963633676288,False,,0,,,,,,,"[{'user_id': '1245752465234026496', 'username': 'kemmyb4'}]",,,,
1275110962589085697,1275110962589085697,1592845118000,2020-06-22,12:58:38,EDT,4395830542,mohdjunaid67,mohd junaid,,"#WHO has announced June 21st Sunday has seen the most single day #Covid19 cases in the world..

183,000 cases total..

1. #Brazil - 54,771 

2. #USA - 36,617 

3. #India - 15,400 

Data by #WHO
#CoronavirusPandemic
@narendramodi @Nidhi","['narendramodi', 'nidhi']",[],[],0,0,0,"['#who', '#covid19', '#brazil', '#usa', '#india', '#who', '#coronaviruspandemic']",[],https://twitter.com/MohdJunaid67/status/1275110962589085697,False,,0,,,,,,,"[{'user_id': '4395830542', 'username': 'MohdJunaid67'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '3184454384', 'username': 'Nidhi'}]",,,,
1275110960764555264,1275110960764555264,1592845118000,2020-06-22,12:58:38,EDT,1252598161777942529,rajendr04208762,Rajendra Agrawal,,"@mygovindia @timesofindia @DainikBhaskar @JagranNews @republic @IndianExpress @indiatvnews
Sir,
Study- Covid19: Punjab for perusal & taking NA in public interest & motivation to all.
 https://drive.google.com/file/d/1h3zY_65wJOjj9-goMu72SZd2AGIOvhMm/view?usp=sharing …
#COVID19 #IndiaFightsCorona #Punjab","['mygovindia', 'timesofindia', 'dainikbhaskar', 'jagrannews', 'republic', 'indianexpress', 'indiatvnews']",['https://drive.google.com/file/d/1h3zY_65wJOjj9-goMu72SZd2AGIOvhMm/view?usp=sharing'],[],0,0,0,"['#covid19', '#indiafightscorona', '#punjab']",[],https://twitter.com/Rajendr04208762/status/1275110960764555264,False,,0,,,,,,,"[{'user_id': '1252598161777942529', 'username': 'Rajendr04208762'}, {'user_id': '2686834802', 'username': 'mygovindia'}, {'user_id': '134758540', 'username': 'timesofindia'}, {'user_id': '67378160', 'username': 'DainikBhaskar'}, {'user_id': '64639742', 'username': 'JagranNews'}, {'user_id': '811972460560019456', 'username': 'republic'}, {'user_id': '38647512', 'username': 'IndianExpress'}, {'user_id': '34245009', 'username': 'indiatvnews'}]",,,,
1275110960517144577,1275110960517144577,1592845118000,2020-06-22,12:58:38,EDT,540505932,naskingking,Nick king,,‘We are facing extermination’: Brazil losing a generation of indigenous leaders to Covid-19  https://www.theguardian.com/global-development/2020/jun/21/brazil-losing-generation-indigenous-leaders-covid-19?CMP=share_btn_tw …,[],['https://www.theguardian.com/global-development/2020/jun/21/brazil-losing-generation-indigenous-leaders-covid-19?CMP=share_btn_tw'],[],0,0,0,[],[],https://twitter.com/NaskingKing/status/1275110960517144577,False,,0,,,,,,,"[{'user_id': '540505932', 'username': 'NaskingKing'}]",,,,
1275110960181592065,1275110960181592065,1592845117000,2020-06-22,12:58:37,EDT,1131559914516561920,ranjith86509365,Ranjith,,"@DIPR_COVID19 Sir, Is there a way i can pre book a 5 star hotel for IQ before coming to Karnataka? If yes, can you please share a list of 5 star hotels in Bangalore?",['dipr_covid19'],[],[],0,0,0,[],[],https://twitter.com/Ranjith86509365/status/1275110960181592065,False,,0,,,,,,,"[{'user_id': '1131559914516561920', 'username': 'Ranjith86509365'}, {'user_id': '1240993785674264577', 'username': 'DIPR_COVID19'}]",,,,
1275110955131666432,1275110955131666432,1592845116000,2020-06-22,12:58:36,EDT,3179359837,sbcountyph,SBCDPH,,"#COVID19 testing opportunity in #Phelan 
June 24 10 a.m. – 2 p.m. To make an appointment visit:  http://sbcovid19.com  or call (909)387-3911 (Monday - Friday, 9 a.m. - 5 p.m.)
*This is a Drive-Through event, not a stationary event
#sbcountytogether
#sanbernardinocounty
#sbcounty",[],['http://sbcovid19.com'],[],0,0,0,"['#covid19', '#phelan', '#sbcountytogether', '#sanbernardinocounty', '#sbcounty']",[],https://twitter.com/SBCountyPH/status/1275110955131666432,False,,0,,,,,,,"[{'user_id': '3179359837', 'username': 'SBCountyPH'}]",,,,
1275110954561396736,1275110954561396736,1592845116000,2020-06-22,12:58:36,EDT,1100800504316264449,soslandpubs,Sosland Publishing,,"COVID-19 is accelerating need for digital innovation

Instead of dealing with loss of business like many other business channels amid the pandemic, grocery retailers have had to figure out how to meet a spiking demand across all channels.

 https://www.supermarketperimeter.com/articles/5275-covid-19-is-accelerating-need-for-digital-innovation …",[],['https://www.supermarketperimeter.com/articles/5275-covid-19-is-accelerating-need-for-digital-innovation'],[],0,0,0,[],[],https://twitter.com/SoslandPubs/status/1275110954561396736,False,,0,,,,,,,"[{'user_id': '1100800504316264449', 'username': 'SoslandPubs'}]",,,,
1275110954183712768,1275059931897421833,1592845116000,2020-06-22,12:58:36,EDT,242930943,crowfreak,Connie Wright,,"""If 90% of people wore masks in public... COVID-19 would be gone."" @VinGuptaMD","['gavinnewsom', 'vinguptamd']",[],[],0,0,0,[],[],https://twitter.com/crowfreak/status/1275110954183712768,False,,0,,,,,,,"[{'user_id': '242930943', 'username': 'crowfreak'}, {'user_id': '11347122', 'username': 'GavinNewsom'}, {'user_id': '2856891904', 'username': 'VinGuptaMD'}]",,,,
1275110954171346944,1275110954171346944,1592845116000,2020-06-22,12:58:36,EDT,1880038688,stacy_nguyen_,Stacy Nguyen,,"How Mexico said no to COVID-19 testing, and is paying a steep price /via @globeandmail https://www.theglobeandmail.com/world/article-how-mexico-said-no-to-covid-19-testing-and-is-paying-a-steep-price/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links …",['globeandmail'],['https://www.theglobeandmail.com/world/article-how-mexico-said-no-to-covid-19-testing-and-is-paying-a-steep-price/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links'],[],0,0,0,[],[],https://twitter.com/Stacy_Nguyen_/status/1275110954171346944,False,,0,,,,,,,"[{'user_id': '1880038688', 'username': 'Stacy_Nguyen_'}, {'user_id': '8736882', 'username': 'globeandmail'}]",,,,
1275112496945233920,1273963032025104384,1592845484000,2020-06-22,13:04:44,EDT,941721113263869952,aa65yes,AA65,,"Highly doubtful... It's against covid-19, but the real face is this:
 https://www.telegraph.co.uk/news/2017/11/25/saudi-arabia-doesnt-care-palestinians-long-can-make-deal-israel/ …","['dunams6', 'beardeddterr', 'theswolearab', 'baybeeitsjamad']",['https://www.telegraph.co.uk/news/2017/11/25/saudi-arabia-doesnt-care-palestinians-long-can-make-deal-israel/'],[],0,0,0,[],[],https://twitter.com/AA65yes/status/1275112496945233920,False,,0,,,,,,,"[{'user_id': '941721113263869952', 'username': 'AA65yes'}, {'user_id': '1149667686856777728', 'username': 'dunams6'}, {'user_id': '1259971792086503425', 'username': 'beardeddterr'}, {'user_id': '791651369568595972', 'username': 'theswolearab'}, {'user_id': '1242668249784991748', 'username': 'baybeeitsjamad'}]",,,,
1275112496186093568,1275112496186093568,1592845484000,2020-06-22,13:04:44,EDT,2901060609,cookiegerow,Helen Cookie Gerow,,Report: 40 MLB players and staff members have tested positive for COVID-19 in the last week  https://sports.yahoo.com/mlb-players-staff-members-have-tested-positive-for-covid-19-in-the-last-week-013552674.html …,[],['https://sports.yahoo.com/mlb-players-staff-members-have-tested-positive-for-covid-19-in-the-last-week-013552674.html'],[],0,0,0,[],[],https://twitter.com/CookieGerow/status/1275112496186093568,False,,0,,,,,,,"[{'user_id': '2901060609', 'username': 'CookieGerow'}]",,,,
1275112496131706883,1275112460278734848,1592845484000,2020-06-22,13:04:44,EDT,1265698282459856899,healthcheck11,HealthCheck,,Why Temperature Screening for COVID-19 Alone is Not Enough  https://www.symptomsense.com/resources ,['techami31'],['https://www.symptomsense.com/resources'],[],0,0,0,[],[],https://twitter.com/HealthCheck11/status/1275112496131706883,False,,0,,,,,,,"[{'user_id': '1265698282459856899', 'username': 'HealthCheck11'}, {'user_id': '1070906712926969856', 'username': 'techami31'}]",,,,
1275112495800352770,1275112495800352770,1592845484000,2020-06-22,13:04:44,EDT,28183486,aahuganda,AAH,,How to set effective boundaries during COVID-19.  http://ow.ly/FCcF50A58Yg  pic.twitter.com/cmhgnuKTU2,[],['http://ow.ly/FCcF50A58Yg'],['https://pbs.twimg.com/media/EbIcDtpWAAMF10S.jpg'],0,0,0,[],[],https://twitter.com/AAHUganda/status/1275112495800352770,False,,0,,,,,,,"[{'user_id': '28183486', 'username': 'AAHUganda'}]",,,,
1275112493992546309,1274942660420108288,1592845483000,2020-06-22,13:04:43,EDT,3131929333,vusisambo,Vusi Sambo,,You get to be the first one to smell some COVID-19 danger from afar 😉  pic.twitter.com/qTGNTG2JBp,['geobin63'],[],[],0,0,0,[],[],https://twitter.com/VusiSambo/status/1275112493992546309,False,,1,,,,,,,"[{'user_id': '3131929333', 'username': 'VusiSambo'}, {'user_id': '38430970', 'username': 'Geobin63'}]",,,,
1275112493317152769,1275103001880006656,1592845483000,2020-06-22,13:04:43,EDT,1252442611,travel5762,Andrew J Key III  COUNTRY OVER PARTY #VetsResist,,"@SpeakerPelosi, 
MADAME SPEAKER PEOPLE ARE STARVING BY THE MILLIONS AND DYING BY THE THOUSANDS OF THE COVID-19 VIRUS AND THE GOP ARE DOING NOTHING TO HELP THE SITUATION! A VOTE ONLY GOES SO FAR. WE NEED YOU AND THE REST OF THE DEMOCRATS TO RAISE HELL!
TAKE OFF THE GLOVES!
🇺🇸",['speakerpelosi'],[],[],0,0,0,[],[],https://twitter.com/travel5762/status/1275112493317152769,False,,0,,,,,,,"[{'user_id': '1252442611', 'username': 'travel5762'}, {'user_id': '15764644', 'username': 'SpeakerPelosi'}]",,,,
1275112491773812737,1275112491773812737,1592845483000,2020-06-22,13:04:43,EDT,42248089,edmayhewauthor,Ed Mayhew,,Commonsense says you don't force nursing homes and other senior centers to take in covid19 patients after the deaths we saw in a Washington state nursing home right out of the gate- Right?  https://twitter.com/GOPoversight/status/1275103477883179008 …,[],['https://twitter.com/GOPoversight/status/1275103477883179008'],[],0,0,0,[],[],https://twitter.com/EdMayhewAuthor/status/1275112491773812737,False,https://twitter.com/GOPoversight/status/1275103477883179008,0,,,,,,,"[{'user_id': '42248089', 'username': 'EdMayhewAuthor'}]",,,,
1275112491731779587,1275112491731779587,1592845483000,2020-06-22,13:04:43,EDT,376498488,andrew_gillis70,Andrew Gillis,,Harbaugh on other positive tests for COVID-19 popping up around the league said it hasn’t changed the team’s thinking or plans. “I don’t think it’s a surprise.”,[],[],[],0,0,0,[],[],https://twitter.com/Andrew_Gillis70/status/1275112491731779587,False,,0,,,,,,,"[{'user_id': '376498488', 'username': 'Andrew_Gillis70'}]",,,,
1275112490448252928,1275112490448252928,1592845482000,2020-06-22,13:04:42,EDT,196974442,chrisvillareal1,Christian Villareal,,#WWDC20 kicks off with two issues that happened in the world today: the COVID-19 pandemic and the death of George Floyd.,[],[],[],0,0,0,['#wwdc20'],[],https://twitter.com/ChrisVillareal1/status/1275112490448252928,False,,0,,,,,,,"[{'user_id': '196974442', 'username': 'ChrisVillareal1'}]",,,,
1275112489684959238,1275112103049859073,1592845482000,2020-06-22,13:04:42,EDT,23398730,dmrider,David Rider,,"COVID-19 reduction targets met for Toronto and Peel not yet met for Windsor-Essex, premier says, adding actions taken to halt outbreaks there",[],[],[],0,0,0,[],[],https://twitter.com/dmrider/status/1275112489684959238,False,,0,,,,,,,"[{'user_id': '23398730', 'username': 'dmrider'}]",,,,
1275112489580204038,1275112489580204038,1592845482000,2020-06-22,13:04:42,EDT,82472028,disabilityfdn,DisabilityFoundation,,"In partnership with @QuestExchange, we are providing grocery cards to our community to shop at 1 of 5 Quest food markets in Vancouver to provide direct access to nutrition for those struggling to afford food during #COVID19.

Apply for a grocery card here:  http://ow.ly/8kCp50A5yXI  pic.twitter.com/C34XydZlsw",['questexchange'],['http://ow.ly/8kCp50A5yXI'],['https://pbs.twimg.com/media/EbIcDSfXsAAO298.jpg'],0,0,0,['#covid19'],[],https://twitter.com/DisabilityFdn/status/1275112489580204038,False,,0,,,,,,,"[{'user_id': '82472028', 'username': 'DisabilityFdn'}, {'user_id': '50709708', 'username': 'QuestExchange'}]",,,,
1275112489483513857,1275112489483513857,1592845482000,2020-06-22,13:04:42,EDT,565131558,yingzexi,Yīng Zéxī 🇨🇳 应泽熙,,"99% Chinese food in India has nothing to do with Chinese cuisine. India sells Alu-Tikki burgers in McDonald's & Paneer-Tikka Subways. They have even mutated our dreaded bio-weapon Covid-19. 90% Indians mock the virus, a defeat far bigger than the loss at #Galwan.
Pressure my ass! https://twitter.com/globaltimesnews/status/1274916659052994560 …",[],['https://twitter.com/globaltimesnews/status/1274916659052994560'],[],0,0,0,['#galwan'],[],https://twitter.com/YingZexi/status/1275112489483513857,False,https://twitter.com/globaltimesnews/status/1274916659052994560,0,,,,,,,"[{'user_id': '565131558', 'username': 'YingZexi'}]",,,,
1275112487126474755,1275112487126474755,1592845482000,2020-06-22,13:04:42,EDT,1139635973862694913,thinkdiffpod,THiNK DIFFERENT PODCAST,,It’s here @Apple #WWDC2020 #BlackLivesMatter #COVID19  pic.twitter.com/qniarTxoRI,['apple'],[],['https://pbs.twimg.com/media/EbIcC0pX0AIWDf2.jpg'],0,0,0,"['#wwdc2020', '#blacklivesmatter', '#covid19']",[],https://twitter.com/thinkdiffpod/status/1275112487126474755,False,,0,,,,,,,"[{'user_id': '1139635973862694913', 'username': 'thinkdiffpod'}, {'user_id': '380749300', 'username': 'Apple'}]",,,,
1275112486245670917,1275112486245670917,1592845481000,2020-06-22,13:04:41,EDT,60621541,purple_hazeuk,Purple Haze,,"Will you continue to work from home to keep your employees safe?

#telephoneanswering #adminsupport #workplacesafety #healthandsafety #ecommerce #covid19 #onlineshopping #workfromhome #homeoffice pic.twitter.com/jCXoFGfFC2",[],[],['https://pbs.twimg.com/media/EbIcDGOWsAARb9F.jpg'],0,0,0,"['#telephoneanswering', '#adminsupport', '#workplacesafety', '#healthandsafety', '#ecommerce', '#covid19', '#onlineshopping', '#workfromhome', '#homeoffice']",[],https://twitter.com/Purple_HazeUK/status/1275112486245670917,False,,0,,,,,,,"[{'user_id': '60621541', 'username': 'Purple_HazeUK'}]",,,,
1275112483259326464,1275112483259326464,1592845481000,2020-06-22,13:04:41,EDT,246912867,workingatduke,Working@Duke,,"Creating Ways to Stay Engaged Online: When #COVID19 put a spotlight on its work, @DukeSci_Soc was ready with “Coronavirus Conversations.”  http://ow.ly/mMQM50A7Vo0  pic.twitter.com/9oiBipJ8AH",['dukesci_soc'],['http://ow.ly/mMQM50A7Vo0'],['https://pbs.twimg.com/media/EbIcC7DWkAAnQaV.jpg'],0,0,0,['#covid19'],[],https://twitter.com/WorkingatDuke/status/1275112483259326464,False,,0,,,,,,,"[{'user_id': '246912867', 'username': 'WorkingatDuke'}, {'user_id': '2724219679', 'username': 'DukeSci_Soc'}]",,,,
1275112482189840389,1275112482189840389,1592845480000,2020-06-22,13:04:40,EDT,1400161752,jcctkc,Johnson County Clin-Trials,,Here is the Phase-Out plan to reopen the state of #Kansas. Let's make sure to maintain #socialdistancing and follow CDC guidelines so that things change for the better. #COVID19  pic.twitter.com/yV25XEloa0,[],[],['https://pbs.twimg.com/media/EbIcC59XgAIntkY.jpg'],0,0,0,"['#kansas', '#socialdistancing', '#covid19']",[],https://twitter.com/JCCTKC/status/1275112482189840389,False,,0,,,,,,,"[{'user_id': '1400161752', 'username': 'JCCTKC'}]",,,,
1275112481925599238,1275112481925599238,1592845480000,2020-06-22,13:04:40,EDT,2906838821,thxney,tai ⚡️,,The way the Namibian government is responding to this second wave of Covid 19 is concerning. This is going to have some disastrous consequences,[],[],[],0,0,0,[],[],https://twitter.com/thxney/status/1275112481925599238,False,,0,,,,,,,"[{'user_id': '2906838821', 'username': 'thxney'}]",,,,
1275112481296449537,1275112481296449537,1592845480000,2020-06-22,13:04:40,EDT,1246342765,chrisbishopza,Chris Bishop,,COVID-19 -Coronavirus slowdown squeezes Ivory Coast cotton sector – Reuters  https://www.cnbcafrica.com/economy/2020/06/22/covid-19-coronavirus-slowdown-squeezes-ivory-coast-cotton-sector-reuters/ … via @cnbcafrica,['cnbcafrica'],['https://www.cnbcafrica.com/economy/2020/06/22/covid-19-coronavirus-slowdown-squeezes-ivory-coast-cotton-sector-reuters/'],[],0,0,0,[],[],https://twitter.com/ChrisBishopZA/status/1275112481296449537,False,,0,,,,,,,"[{'user_id': '1246342765', 'username': 'ChrisBishopZA'}, {'user_id': '57339160', 'username': 'cnbcafrica'}]",,,,
1275112479564144640,1275112479564144640,1592845480000,2020-06-22,13:04:40,EDT,729082428636024833,itsjesssov,j e s s,,"If you test positive for COVID-19, tell people you’ve been in contact with! I’ve had so many friends tell me their coworkers have tested positive & are now anxiously waiting their results.",[],[],[],0,0,0,[],[],https://twitter.com/itsjesssov/status/1275112479564144640,False,,0,,,,,,,"[{'user_id': '729082428636024833', 'username': 'itsjesssov'}]",,,,
1275112476560982018,1274499021625794565,1592845479000,2020-06-22,13:04:39,EDT,812232223629967360,adammbamuala,Adam Mbamuala Tokolo,,...opportunity to juxtapose the two. Jim Crow Joe who mumbles incoherently through every sentence is no match for Trump and you all know this. Little wonder he is using the COVID19 pandemic as an excuse to stay in his basement for as long as possible. Leaders lead from in ...,['aoc'],[],[],0,0,0,[],[],https://twitter.com/AdamMbamuala/status/1275112476560982018,False,,0,,,,,,,"[{'user_id': '812232223629967360', 'username': 'AdamMbamuala'}, {'user_id': '138203134', 'username': 'AOC'}]",,,,
1275112709646954496,1275112709646954496,1592845535000,2020-06-22,13:05:35,EDT,1378168496,mathewpregasen,Mathew Pregasen,,"this is the most cherrypicked statistic I've ever seen. 

hell, just give me the # of cases for 23-27 yr olds on Palm Avenue in Tallahassee. We will track Covid19 in Florida using that.  https://twitter.com/GovRonDeSantis/status/1274449840618045440 …",[],['https://twitter.com/GovRonDeSantis/status/1274449840618045440'],[],0,0,0,[],[],https://twitter.com/mathewpregasen/status/1275112709646954496,False,https://twitter.com/GovRonDeSantis/status/1274449840618045440,0,,,,,,,"[{'user_id': '1378168496', 'username': 'mathewpregasen'}]",,,,
1275112708317171712,1275105032401084416,1592845534000,2020-06-22,13:05:34,EDT,73317118,vivekcochin,Proud Indian,,"I think these Pakis are going tk form a COVID-19 positive cricket team. Recruitment chaalu hai!
#Pakistan #paxtan",['pti_news'],[],[],0,0,0,"['#pakistan', '#paxtan']",[],https://twitter.com/vivekcochin/status/1275112708317171712,False,,0,,,,,,,"[{'user_id': '73317118', 'username': 'vivekcochin'}, {'user_id': '245687754', 'username': 'PTI_News'}]",,,,
1275112706777980935,1275112706777980935,1592845534000,2020-06-22,13:05:34,EDT,1106686515395133440,bugsabee,Bugsabee,,"Deep rooted corruption, failure of governance and lack of infrastructure has made the coronavirus crisis worse in India. 
#COVID19 #India
#ShameOnYou @PMOIndia @narendramodi https://twitter.com/thewire_in/status/1275053423902126082 …","['pmoindia', 'narendramodi']",['https://twitter.com/thewire_in/status/1275053423902126082'],[],0,0,0,"['#covid19', '#india', '#shameonyou']",[],https://twitter.com/Bugsabee/status/1275112706777980935,False,https://twitter.com/thewire_in/status/1275053423902126082,0,,,,,,,"[{'user_id': '1106686515395133440', 'username': 'Bugsabee'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,
